# Shear wave velocity distribution from Schaeffer and Lebedev (2013)
# Columns
# 0 - X / m
# 1 - Y / m
# 2 - Z / m
# 3 - Vs / m/s
1100000 7400000 -50000 4511.24267578125
1200000 7400000 -50000 4459.45166015625
0 7500000 -50000 3735.19311523438
100000 7500000 -50000 3637.07421875
200000 7500000 -50000 3724.44189453125
300000 7500000 -50000 3859.99829101562
400000 7500000 -50000 3989.59716796875
500000 7500000 -50000 4068.38549804688
600000 7500000 -50000 4174.81787109375
700000 7500000 -50000 4299.33154296875
800000 7500000 -50000 4403.05224609375
900000 7500000 -50000 4485.4951171875
1000000 7500000 -50000 4524.38427734375
1100000 7500000 -50000 4524.59375
1200000 7500000 -50000 4495.49609375
0 7600000 -50000 3758.91430664062
100000 7600000 -50000 3650.7314453125
200000 7600000 -50000 3713.44897460938
300000 7600000 -50000 3819.57470703125
400000 7600000 -50000 3945.22705078125
500000 7600000 -50000 4030.15795898438
600000 7600000 -50000 4116.60791015625
700000 7600000 -50000 4237.89990234375
800000 7600000 -50000 4329.251953125
900000 7600000 -50000 4427.64599609375
1000000 7600000 -50000 4465.443359375
1100000 7600000 -50000 4504.826171875
1200000 7600000 -50000 4518.06591796875
0 7700000 -50000 3658.5498046875
100000 7700000 -50000 3708.2568359375
200000 7700000 -50000 3769.23217773438
300000 7700000 -50000 3873.47778320312
400000 7700000 -50000 3980.822265625
500000 7700000 -50000 4057.7265625
600000 7700000 -50000 4136.85546875
700000 7700000 -50000 4233.02490234375
800000 7700000 -50000 4312.6494140625
900000 7700000 -50000 4388.994140625
1000000 7700000 -50000 4441.1640625
1100000 7700000 -50000 4581.53515625
1200000 7700000 -50000 4471.7578125
0 7800000 -50000 3775.6396484375
100000 7800000 -50000 3788.4970703125
200000 7800000 -50000 3875.95141601562
300000 7800000 -50000 4003.48681640625
400000 7800000 -50000 4064.21875
500000 7800000 -50000 4135.03125
600000 7800000 -50000 4205.2392578125
700000 7800000 -50000 4262.7626953125
800000 7800000 -50000 4323.82275390625
900000 7800000 -50000 4346.080078125
1000000 7800000 -50000 4387.6787109375
1100000 7800000 -50000 4416.96630859375
1200000 7800000 -50000 4424.72998046875
0 6000000 -87500 4378.24755859375
100000 6000000 -87500 4377.4404296875
200000 6000000 -87500 4380.0546875
300000 6000000 -87500 4390.62939453125
400000 6000000 -87500 4413.400390625
500000 6000000 -87500 4444.33984375
600000 6000000 -87500 4471.654296875
700000 6000000 -87500 4501.78125
800000 6000000 -87500 4515.515625
900000 6000000 -87500 4513.91943359375
1000000 6000000 -87500 4515.09033203125
1100000 6000000 -87500 4517.71044921875
1200000 6000000 -87500 4521.31689453125
0 6100000 -87500 4440.615234375
100000 6100000 -87500 4407.42822265625
200000 6100000 -87500 4391.6201171875
300000 6100000 -87500 4383.80126953125
400000 6100000 -87500 4401.421875
500000 6100000 -87500 4427.5498046875
600000 6100000 -87500 4455.67626953125
700000 6100000 -87500 4480.22900390625
800000 6100000 -87500 4505.01171875
900000 6100000 -87500 4505.486328125
1000000 6100000 -87500 4507.962890625
1100000 6100000 -87500 4512.22412109375
1200000 6100000 -87500 4516.33642578125
0 6200000 -87500 4475.64013671875
100000 6200000 -87500 4429.2265625
200000 6200000 -87500 4394.41357421875
300000 6200000 -87500 4374.43701171875
400000 6200000 -87500 4384.642578125
500000 6200000 -87500 4402.39208984375
600000 6200000 -87500 4431.80517578125
700000 6200000 -87500 4461.42724609375
800000 6200000 -87500 4484.634765625
900000 6200000 -87500 4493.71142578125
1000000 6200000 -87500 4498.0634765625
1100000 6200000 -87500 4502.59912109375
1200000 6200000 -87500 4503.00830078125
0 6300000 -87500 4484.263671875
100000 6300000 -87500 4435.0859375
200000 6300000 -87500 4400.49755859375
300000 6300000 -87500 4374.09033203125
400000 6300000 -87500 4377.62744140625
500000 6300000 -87500 4393.34619140625
600000 6300000 -87500 4417.50244140625
700000 6300000 -87500 4440.51953125
800000 6300000 -87500 4465.90576171875
900000 6300000 -87500 4483.43798828125
1000000 6300000 -87500 4490.06396484375
1100000 6300000 -87500 4494.6943359375
1200000 6300000 -87500 4494.89501953125
0 6400000 -87500 4484.32373046875
100000 6400000 -87500 4450.56494140625
200000 6400000 -87500 4410.98388671875
300000 6400000 -87500 4388.1005859375
400000 6400000 -87500 4381.11572265625
500000 6400000 -87500 4392.09033203125
600000 6400000 -87500 4406.71044921875
700000 6400000 -87500 4430.73193359375
800000 6400000 -87500 4457.1904296875
900000 6400000 -87500 4479.55126953125
1000000 6400000 -87500 4486.93701171875
1100000 6400000 -87500 4490.37890625
1200000 6400000 -87500 4489.72216796875
0 6500000 -87500 4485.0302734375
100000 6500000 -87500 4455.7373046875
200000 6500000 -87500 4423.10498046875
300000 6500000 -87500 4401.66748046875
400000 6500000 -87500 4386.412109375
500000 6500000 -87500 4389.87548828125
600000 6500000 -87500 4398.66748046875
700000 6500000 -87500 4422.3193359375
800000 6500000 -87500 4449.2197265625
900000 6500000 -87500 4472.5537109375
1000000 6500000 -87500 4484.18115234375
1100000 6500000 -87500 4486.2958984375
1200000 6500000 -87500 4493.1435546875
0 6600000 -87500 4475.7197265625
100000 6600000 -87500 4453.94287109375
200000 6600000 -87500 4434.986328125
300000 6600000 -87500 4415.8095703125
400000 6600000 -87500 4392.6181640625
500000 6600000 -87500 4385.5888671875
600000 6600000 -87500 4394.1728515625
700000 6600000 -87500 4419.50341796875
800000 6600000 -87500 4444.35400390625
900000 6600000 -87500 4467.869140625
1000000 6600000 -87500 4485.052734375
1100000 6600000 -87500 4487.13330078125
1200000 6600000 -87500 4498.94580078125
0 6700000 -87500 4467.669921875
100000 6700000 -87500 4458.400390625
200000 6700000 -87500 4453.349609375
300000 6700000 -87500 4429.88232421875
400000 6700000 -87500 4401.32421875
500000 6700000 -87500 4382.076171875
600000 6700000 -87500 4388.92578125
700000 6700000 -87500 4412.53271484375
800000 6700000 -87500 4442.89013671875
900000 6700000 -87500 4468.59228515625
1000000 6700000 -87500 4486.29150390625
1100000 6700000 -87500 4497.3818359375
1200000 6700000 -87500 4516.3076171875
0 6800000 -87500 4465.67529296875
100000 6800000 -87500 4454.78759765625
200000 6800000 -87500 4463.64013671875
300000 6800000 -87500 4440.95068359375
400000 6800000 -87500 4405.79833984375
500000 6800000 -87500 4380.5
600000 6800000 -87500 4386.07470703125
700000 6800000 -87500 4407.4638671875
800000 6800000 -87500 4440.6318359375
900000 6800000 -87500 4466.388671875
1000000 6800000 -87500 4490.134765625
1100000 6800000 -87500 4511.54833984375
1200000 6800000 -87500 4527.1328125
0 6900000 -87500 4451.77783203125
100000 6900000 -87500 4455.322265625
200000 6900000 -87500 4441.0712890625
300000 6900000 -87500 4402.138671875
400000 6900000 -87500 4366.06591796875
500000 6900000 -87500 4345.54443359375
600000 6900000 -87500 4361.296875
700000 6900000 -87500 4385.92431640625
800000 6900000 -87500 4424.53857421875
900000 6900000 -87500 4459.396484375
1000000 6900000 -87500 4485.9345703125
1100000 6900000 -87500 4521.830078125
1200000 6900000 -87500 4538.5068359375
0 7000000 -87500 4447.6337890625
100000 7000000 -87500 4439.0244140625
200000 7000000 -87500 4399.51806640625
300000 7000000 -87500 4353.86767578125
400000 7000000 -87500 4315.05078125
500000 7000000 -87500 4309.15478515625
600000 7000000 -87500 4323.08349609375
700000 7000000 -87500 4355.95849609375
800000 7000000 -87500 4393.2705078125
900000 7000000 -87500 4439.6943359375
1000000 7000000 -87500 4482.39013671875
1100000 7000000 -87500 4521.8544921875
1200000 7000000 -87500 4552.75927734375
0 7100000 -87500 4456.08544921875
100000 7100000 -87500 4433.8505859375
